TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T00320,2024-12-12,Mouse,Accessories,North,Online,4,792,3168,Cash,C01018
T00321,2024-05-01,Printer,Accessories,West,Offline,5,25060,125300,Cash,C01404
T00322,2024-02-15,Mobile,Electronics,West,Offline,1,45066,45066,Credit Card,C01187
T00323,2024-10-02,Mouse,Electronics,North,Offline,9,66414,597726,Credit Card,C00746
T00324,2024-12-30,Mouse,Electronics,South,Online,9,46304,416736,Credit Card,C00793
T00325,2023-02-25,Mobile,Accessories,North,Online,4,3022,12088,Cash,C01404
T00326,2023-06-25,Monitor,Accessories,West,Online,8,59717,477736,UPI,C02353
T00327,2024-10-06,Mobile,Electronics,South,Online,7,12146,85022,Cash,C02946
T00328,2023-08-07,Laptop,Electronics,North,Online,4,12364,49456,Cash,C00647
T00329,2024-01-04,Keyboard,Electronics,North,Offline,8,29298,234384,Net Banking,C00216
T00330,2023-06-06,Mobile,Electronics,North,Online,1,34625,34625,Credit Card,C01775
T00331,2024-11-27,Headphones,Electronics,South,Offline,10,21201,212010,Cash,C02209
T00332,2023-02-16,Printer,Electronics,West,Online,2,46277,92554,UPI,C01533
T00333,2023-09-14,Monitor,Accessories,North,Online,9,63642,572778,Credit Card,C02171
T00334,2024-11-06,Tablet,Electronics,East,Offline,5,47424,237120,UPI,C00449
T00335,2023-03-20,Headphones,Accessories,South,Online,8,50589,404712,Net Banking,C00129
T00336,2024-02-02,Keyboard,Accessories,West,Online,1,67040,67040,Net Banking,C01830
T00337,2023-03-22,Monitor,Electronics,South,Online,2,22710,45420,Credit Card,C01536
T00338,2024-10-06,Headphones,Electronics,West,Offline,2,38188,76376,Cash,C01755
T00339,2023-03-11,Mobile,Electronics,South,Online,4,41169,164676,Credit Card,C02022
T00340,2023-12-08,Headphones,Electronics,East,Offline,1,53558,53558,Cash,C01489
T00341,2023-08-02,Monitor,Electronics,North,Online,8,9982,79856,Credit Card,C02227
T00342,2024-05-05,Headphones,Accessories,West,Offline,7,36908,258356,Credit Card,C01639
T00343,2024-09-11,Mouse,Accessories,North,Offline,8,43877,351016,Net Banking,C00108
T00344,2023-03-05,Printer,Accessories,South,Online,8,78655,629240,Net Banking,C00295
T00345,2023-02-15,Mobile,Accessories,West,Offline,8,66030,528240,Net Banking,C01497
T00346,2024-12-10,Printer,Electronics,East,Offline,4,61616,246464,Net Banking,C01021
T00347,2024-01-21,Keyboard,Electronics,West,Offline,7,18083,126581,Net Banking,C00983
T00348,2024-11-12,Mobile,Electronics,North,Online,3,39944,119832,Net Banking,C01685
T00349,2023-08-27,Monitor,Accessories,West,Online,4,48421,193684,Credit Card,C01909
T00350,2023-10-18,Mouse,Electronics,West,Online,10,73095,730950,UPI,C02844
T00351,2024-12-12,Printer,Accessories,North,Offline,7,5723,40061,Credit Card,C01993
T00352,2023-02-06,Printer,Electronics,North,Offline,6,23950,143700,UPI,C01686
T00353,2024-01-01,Keyboard,Accessories,South,Offline,2,38406,76812,Credit Card,C02409
T00354,2023-08-08,Laptop,Accessories,West,Offline,5,74348,371740,Cash,C02843
T00355,2024-11-19,Printer,Accessories,West,Online,10,62561,625610,Credit Card,C00729
T00356,2024-04-19,Headphones,Electronics,East,Online,4,35052,140208,Net Banking,C00091
T00357,2023-09-25,Tablet,Electronics,North,Online,5,64741,323705,Credit Card,C01050
T00358,2024-06-19,Tablet,Accessories,North,Online,3,73902,221706,UPI,C01354
T00359,2023-06-19,Monitor,Accessories,West,Offline,4,50557,202228,Cash,C01810
T00360,2023-10-27,Printer,Electronics,South,Offline,2,32326,64652,Credit Card,C00959
T00361,2023-05-17,Mouse,Accessories,South,Online,6,76967,461802,UPI,C00531
T00362,2023-09-29,Printer,Electronics,East,Online,5,44525,222625,Cash,C01799
T00363,2024-06-25,Mouse,Electronics,East,Online,7,54865,384055,Net Banking,C00453
T00364,2024-04-22,Monitor,Electronics,West,Offline,5,17600,88000,Net Banking,C00938
T00365,2023-11-04,Mobile,Accessories,West,Online,4,60883,243532,Net Banking,C00732
T00366,2023-05-19,Keyboard,Accessories,South,Online,1,28696,28696,Cash,C02955
T00367,2024-09-22,Headphones,Electronics,West,Offline,8,32866,262928,Cash,C02287
T00368,2024-05-23,Mobile,Electronics,North,Offline,10,55348,553480,Credit Card,C02978
T00369,2023-11-05,Tablet,Electronics,East,Offline,3,6304,18912,UPI,C01793
T00370,2024-07-18,Printer,Accessories,East,Offline,4,36649,146596,Cash,C02864
T00371,2023-11-08,Tablet,Electronics,West,Online,1,23868,23868,Cash,C02337
T00372,2024-05-21,Printer,Accessories,South,Offline,10,42033,420330,Cash,C01099
T00373,2023-12-01,Keyboard,Electronics,East,Offline,5,3673,18365,Net Banking,C02790
T00374,2023-11-17,Monitor,Accessories,East,Online,7,53127,371889,Cash,C02016
T00375,2024-11-26,Monitor,Accessories,North,Online,4,52116,208464,UPI,C01055
T00376,2024-05-13,Headphones,Accessories,North,Offline,8,36315,290520,Cash,C01647
T00377,2023-06-09,Keyboard,Accessories,South,Offline,9,31576,284184,Credit Card,C01891
T00378,2023-05-27,Mouse,Accessories,West,Offline,10,75316,753160,Cash,C02032
T00379,2024-02-05,Printer,Accessories,North,Offline,8,26778,214224,Net Banking,C00015
T00380,2024-02-13,Keyboard,Accessories,East,Online,5,14792,73960,Net Banking,C01812
T00381,2024-02-24,Laptop,Electronics,South,Offline,8,44341,354728,UPI,C02040
T00382,2024-11-03,Mouse,Electronics,South,Online,3,13666,40998,Cash,C02821
T00383,2023-03-03,Mouse,Accessories,South,Offline,7,63005,441035,Net Banking,C00629
T00384,2023-05-14,Mouse,Accessories,East,Offline,7,44208,309456,Net Banking,C01319
T00385,2023-06-13,Keyboard,Accessories,West,Online,9,26600,239400,Credit Card,C00666
T00386,2023-09-03,Monitor,Accessories,South,Offline,9,62994,566946,Net Banking,C02972
T00387,2024-03-21,Mobile,Electronics,South,Online,8,33244,265952,Cash,C00953
T00388,2023-07-07,Mouse,Electronics,North,Online,4,8907,35628,Net Banking,C00348
T00389,2023-05-10,Monitor,Accessories,East,Online,1,5000,5000,Net Banking,C01916
T00390,2023-10-25,Tablet,Accessories,East,Offline,4,43643,174572,Cash,C02691
T00391,2023-08-20,Headphones,Accessories,South,Online,6,5895,35370,UPI,C02408
T00392,2024-09-07,Headphones,Accessories,East,Online,10,9997,99970,Cash,C00764
T00393,2023-01-13,Printer,Accessories,East,Online,7,47015,329105,Net Banking,C02301
T00394,2023-09-14,Keyboard,Electronics,North,Offline,9,45553,409977,UPI,C01368
T00395,2023-11-20,Tablet,Electronics,North,Online,7,41107,287749,Net Banking,C02391
T00396,2023-06-05,Keyboard,Electronics,East,Offline,6,58099,348594,Cash,C01158
T00397,2024-08-10,Tablet,Electronics,North,Online,4,18693,74772,UPI,C02982
T00398,2024-06-06,Monitor,Accessories,West,Online,6,57814,346884,Cash,C02415
T00399,2023-08-27,Laptop,Electronics,South,Online,7,79553,556871,Net Banking,C01571
T00400,2023-04-01,Keyboard,Electronics,West,Online,7,60771,425397,Net Banking,C00975
T00401,2023-12-30,Keyboard,Accessories,East,Offline,7,15545,108815,Credit Card,C02752
T00402,2024-02-12,Keyboard,Accessories,East,Online,6,54873,329238,Net Banking,C01647
T00403,2024-01-17,Tablet,Electronics,West,Offline,5,23552,117760,Credit Card,C01499
T00404,2023-02-02,Monitor,Accessories,North,Offline,10,12999,129990,Cash,C02561
T00405,2024-04-08,Printer,Accessories,West,Online,9,33211,298899,Net Banking,C00023
T00406,2024-03-31,Mobile,Electronics,South,Offline,4,75712,302848,UPI,C02972
T00407,2024-06-11,Printer,Accessories,South,Online,1,66866,66866,UPI,C02457
T00408,2023-02-26,Headphones,Electronics,West,Online,6,16423,98538,UPI,C01922
T00409,2023-02-09,Tablet,Electronics,South,Online,4,78635,314540,UPI,C01365
T00410,2024-08-13,Printer,Electronics,South,Offline,5,40202,201010,Credit Card,C00382
T00411,2024-03-27,Keyboard,Electronics,North,Offline,4,50111,200444,Net Banking,C02407
T00412,2024-03-05,Mobile,Accessories,North,Offline,7,37386,261702,Net Banking,C01860
T00413,2023-07-14,Printer,Electronics,South,Offline,7,49118,343826,UPI,C02582
T00414,2023-10-20,Mouse,Electronics,North,Online,5,17700,88500,Credit Card,C01136
T00415,2024-09-25,Mobile,Electronics,West,Online,7,76986,538902,Net Banking,C02476
T00416,2023-06-06,Headphones,Electronics,South,Online,10,24450,244500,Credit Card,C00364
T00417,2024-06-12,Monitor,Electronics,North,Online,8,77628,621024,Cash,C00387
T00418,2024-04-01,Keyboard,Electronics,North,Online,3,38280,114840,UPI,C02271
T00419,2024-08-24,Headphones,Accessories,West,Offline,10,72550,725500,Credit Card,C01113
T00420,2024-02-16,Laptop,Accessories,North,Offline,2,36975,73950,UPI,C01427
T00421,2024-04-23,Keyboard,Accessories,South,Offline,7,67816,474712,Credit Card,C01411
T00422,2023-02-06,Laptop,Electronics,West,Offline,8,62982,503856,UPI,C02323
T00423,2024-02-15,Laptop,Electronics,South,Offline,10,60268,602680,Credit Card,C01197
T00424,2024-01-30,Laptop,Electronics,South,Offline,8,48586,388688,UPI,C02204
T00425,2023-09-09,Laptop,Electronics,North,Offline,1,22923,22923,Net Banking,C02752
T00426,2023-01-11,Mouse,Accessories,South,Online,7,40850,285950,Cash,C02638
T00427,2024-07-05,Headphones,Electronics,South,Offline,4,49887,199548,Cash,C02975
T00428,2023-10-12,Mouse,Accessories,North,Offline,4,21702,86808,UPI,C01716
T00429,2023-04-06,Tablet,Electronics,West,Online,3,35887,107661,Credit Card,C02275
T00430,2023-05-04,Mouse,Accessories,North,Online,2,47057,94114,Credit Card,C02851
T00431,2024-07-19,Keyboard,Accessories,North,Offline,2,21794,43588,UPI,C02533
T00432,2024-02-19,Keyboard,Accessories,East,Offline,7,37082,259574,Net Banking,C01620
T00433,2024-05-13,Keyboard,Electronics,West,Online,3,27608,82824,Net Banking,C02307
T00434,2024-04-24,Mobile,Electronics,West,Offline,5,37224,186120,UPI,C01698
T00435,2024-07-08,Laptop,Electronics,North,Offline,5,69690,348450,Net Banking,C01215
T00436,2024-07-02,Mobile,Electronics,North,Offline,8,57148,457184,Credit Card,C00330
T00437,2023-04-12,Keyboard,Accessories,South,Offline,8,23813,190504,UPI,C01518
T00438,2023-12-18,Keyboard,Electronics,South,Offline,1,11837,11837,Credit Card,C01101
T00439,2023-02-07,Printer,Electronics,South,Online,1,75092,75092,Credit Card,C02860
T00440,2023-02-10,Keyboard,Accessories,South,Offline,10,55412,554120,UPI,C02502
T00441,2024-11-25,Mobile,Accessories,East,Offline,4,7051,28204,UPI,C01788
T00442,2024-10-26,Headphones,Electronics,West,Offline,10,53838,538380,Credit Card,C00492
T00443,2023-12-17,Mouse,Electronics,North,Online,8,48482,387856,Credit Card,C00056
T00444,2023-12-04,Headphones,Accessories,South,Offline,4,51579,206316,UPI,C02817
T00445,2023-02-01,Keyboard,Accessories,East,Offline,2,43060,86120,Credit Card,C02036
T00446,2023-01-15,Headphones,Electronics,South,Offline,9,12084,108756,UPI,C00110
T00447,2024-09-15,Mouse,Accessories,North,Online,4,53858,215432,Credit Card,C00076
T00448,2024-12-30,Keyboard,Accessories,North,Online,9,45039,405351,Net Banking,C01275
T00449,2024-06-25,Mouse,Electronics,South,Offline,2,35497,70994,UPI,C00882
T00450,2024-06-03,Mobile,Accessories,East,Online,10,30830,308300,Net Banking,C01286
T00451,2024-11-29,Headphones,Accessories,East,Online,7,5442,38094,UPI,C02538
T00452,2023-04-12,Tablet,Accessories,South,Offline,9,65629,590661,Net Banking,C00921
T00453,2023-10-23,Mouse,Accessories,West,Offline,10,25173,251730,Cash,C01778
T00454,2024-11-17,Mouse,Accessories,South,Offline,5,3385,16925,UPI,C00339
T00455,2023-05-15,Monitor,Accessories,South,Online,3,51363,154089,Net Banking,C00498
T00456,2024-11-26,Tablet,Accessories,North,Online,7,13117,91819,Net Banking,C01298
T00457,2024-04-04,Monitor,Electronics,North,Offline,8,66030,528240,Cash,C02886
T00458,2024-03-24,Tablet,Accessories,West,Online,6,41466,248796,Cash,C01448
T00459,2024-08-13,Mobile,Electronics,East,Offline,10,79626,796260,Net Banking,C00066
T00460,2023-11-20,Printer,Accessories,South,Online,8,69765,558120,Cash,C02734
T00461,2024-09-16,Mouse,Accessories,South,Offline,1,28787,28787,Cash,C00836
T00462,2024-05-03,Laptop,Accessories,West,Online,2,14870,29740,UPI,C02156
T00463,2023-11-26,Mouse,Electronics,West,Offline,10,74451,744510,Credit Card,C01826
T00464,2024-10-30,Monitor,Electronics,West,Offline,2,64911,129822,Credit Card,C00152
T00465,2024-08-25,Laptop,Accessories,South,Offline,2,9171,18342,Credit Card,C01521
T00466,2024-08-07,Laptop,Electronics,West,Online,7,29359,205513,Credit Card,C01574
T00467,2023-12-14,Laptop,Electronics,South,Online,3,43966,131898,Cash,C00629
T00468,2023-11-10,Keyboard,Accessories,North,Offline,9,39977,359793,Cash,C00634
T00469,2024-07-23,Printer,Electronics,East,Offline,9,43873,394857,Net Banking,C02114
T00470,2023-07-24,Keyboard,Electronics,North,Offline,3,2478,7434,Net Banking,C01689
T00471,2023-09-02,Mouse,Electronics,West,Online,10,63503,635030,Cash,C02684
T00472,2024-03-15,Monitor,Electronics,North,Online,3,42273,126819,UPI,C00581
T00473,2023-01-20,Tablet,Accessories,West,Offline,10,61989,619890,Credit Card,C00279
T00474,2024-12-30,Keyboard,Electronics,West,Online,4,62162,248648,Credit Card,C00901
T00475,2023-09-21,Printer,Electronics,South,Online,5,16721,83605,Net Banking,C00884
T00476,2024-07-23,Monitor,Electronics,North,Offline,8,24795,198360,Credit Card,C02087
T00477,2024-05-20,Monitor,Electronics,South,Online,3,6275,18825,UPI,C02381
T00478,2023-06-23,Monitor,Electronics,South,Online,7,20071,140497,UPI,C01754
T00479,2023-05-01,Printer,Electronics,South,Offline,2,39515,79030,Credit Card,C00195
T00480,2023-03-30,Headphones,Accessories,South,Offline,1,48165,48165,UPI,C00897
T00481,2023-06-02,Laptop,Accessories,North,Offline,7,66929,468503,Cash,C01159
T00482,2024-07-19,Mobile,Electronics,East,Online,4,42490,169960,UPI,C00235
T00483,2023-12-05,Printer,Accessories,North,Online,2,28364,56728,UPI,C01117
T00484,2024-02-13,Keyboard,Accessories,East,Online,6,68010,408060,Cash,C01107
T00485,2024-05-17,Mouse,Accessories,West,Offline,6,26365,158190,UPI,C00876
T00486,2023-01-16,Tablet,Electronics,East,Online,7,63758,446306,Cash,C02404
T00487,2024-11-22,Laptop,Accessories,East,Online,7,2010,14070,Credit Card,C02232
T00488,2024-08-31,Laptop,Accessories,South,Online,9,40461,364149,UPI,C02845
T00489,2023-08-13,Monitor,Electronics,South,Online,2,5841,11682,UPI,C00478
T00490,2023-01-14,Monitor,Accessories,West,Online,10,59948,599480,UPI,C00175
T00491,2024-09-25,Laptop,Electronics,North,Online,2,79443,158886,Credit Card,C01097
T00492,2024-06-26,Headphones,Accessories,South,Offline,3,76858,230574,Credit Card,C01479
T00493,2023-03-02,Printer,Accessories,West,Offline,10,14146,141460,Credit Card,C00557
T00494,2023-02-18,Laptop,Electronics,East,Offline,5,48742,243710,Credit Card,C01800
T00495,2024-08-08,Mouse,Accessories,North,Offline,10,72059,720590,Net Banking,C01728
T00496,2023-05-22,Mobile,Electronics,South,Online,6,61700,370200,Net Banking,C02616
T00497,2023-03-04,Keyboard,Electronics,East,Offline,3,50907,152721,Credit Card,C01424
T00498,2023-08-19,Printer,Electronics,West,Online,10,59922,599220,Cash,C01688
T00499,2023-03-08,Mouse,Accessories,West,Online,6,42626,255756,UPI,C02538
T00500,2024-03-21,Monitor,Accessories,South,Offline,9,23866,214794,Net Banking,C01220
T00501,2024-05-24,Laptop,Accessories,North,Online,5,53082,265410,UPI,C00510
T00502,2023-01-15,Mobile,Electronics,North,Offline,6,41479,248874,UPI,C00137
T00503,2024-11-07,Keyboard,Accessories,South,Offline,8,56408,451264,Net Banking,C01469
T00504,2024-06-10,Laptop,Accessories,East,Online,6,69255,415530,Credit Card,C00790
T00505,2023-03-30,Headphones,Accessories,South,Offline,8,44035,352280,UPI,C02305
T00506,2024-08-11,Printer,Electronics,South,Online,4,44179,176716,Credit Card,C02677
T00507,2023-11-22,Tablet,Electronics,West,Offline,6,9054,54324,Credit Card,C02672
T00508,2023-01-02,Monitor,Electronics,South,Offline,5,47578,237890,Cash,C01857
T00509,2023-10-04,Tablet,Electronics,South,Online,2,11687,23374,Cash,C02104
T00510,2024-09-10,Printer,Electronics,South,Offline,5,10156,50780,Credit Card,C02883
T00511,2024-01-29,Mobile,Accessories,North,Online,1,12849,12849,UPI,C00024
T00512,2024-12-04,Tablet,Accessories,West,Online,3,48206,144618,UPI,C01071
T00513,2024-11-19,Mouse,Electronics,East,Online,7,46023,322161,Net Banking,C02882
T00514,2023-12-24,Mouse,Electronics,East,Online,2,77967,155934,UPI,C01998
T00515,2023-10-29,Headphones,Electronics,West,Offline,2,22762,45524,Cash,C02875
T00516,2024-08-13,Printer,Electronics,West,Online,10,40823,408230,Credit Card,C01090
T00517,2023-07-03,Keyboard,Accessories,East,Online,7,32572,228004,Credit Card,C01293
T00518,2023-05-22,Monitor,Accessories,West,Offline,1,54296,54296,Net Banking,C02719
T00519,2024-01-08,Mobile,Accessories,South,Online,5,40754,203770,Net Banking,C01600
T00520,2023-11-02,Tablet,Electronics,East,Offline,7,62339,436373,Credit Card,C02047
T00521,2024-04-20,Printer,Electronics,East,Online,9,40050,360450,Credit Card,C00299
T00522,2024-08-09,Headphones,Electronics,North,Online,6,58557,351342,Cash,C02781
T00523,2023-06-30,Mobile,Accessories,West,Offline,1,3541,3541,Credit Card,C01628
T00524,2024-12-04,Monitor,Electronics,West,Offline,1,47905,47905,Net Banking,C01130
T00525,2023-09-23,Mobile,Accessories,East,Online,9,46111,414999,UPI,C00251
T00526,2023-09-11,Laptop,Accessories,East,Online,10,57586,575860,Cash,C00950
T00527,2023-07-16,Keyboard,Electronics,North,Online,10,70295,702950,Cash,C01002
T00528,2023-05-26,Mouse,Electronics,West,Offline,1,54201,54201,Cash,C00786
T00529,2024-04-14,Keyboard,Accessories,West,Online,3,38609,115827,UPI,C00676
T00530,2024-09-26,Tablet,Accessories,East,Online,4,40733,162932,Credit Card,C01765
T00531,2023-06-29,Monitor,Electronics,North,Online,2,20297,40594,UPI,C00786
T00532,2024-02-09,Mobile,Electronics,West,Offline,5,44664,223320,UPI,C02432
T00533,2024-06-01,Keyboard,Electronics,South,Online,3,76243,228729,Credit Card,C02362
T00534,2023-04-23,Headphones,Electronics,North,Online,3,9848,29544,UPI,C00742
T00535,2023-02-03,Tablet,Accessories,East,Offline,2,44970,89940,Cash,C00039
T00536,2024-07-14,Laptop,Accessories,West,Offline,5,3263,16315,Cash,C00367
T00537,2024-01-26,Tablet,Accessories,West,Offline,5,13888,69440,Cash,C01138
T00538,2024-07-28,Laptop,Electronics,West,Offline,9,41950,377550,UPI,C00603
T00539,2024-01-30,Headphones,Electronics,West,Online,7,8986,62902,Credit Card,C01834
T00540,2024-12-30,Mouse,Electronics,East,Online,1,16886,16886,Credit Card,C00800
T00541,2023-11-03,Monitor,Accessories,North,Offline,8,55810,446480,UPI,C02969
T00542,2024-02-29,Laptop,Accessories,West,Online,10,3040,30400,Credit Card,C01685
T00543,2024-03-20,Laptop,Electronics,West,Offline,6,20120,120720,Credit Card,C02443
T00544,2024-09-01,Mobile,Electronics,South,Offline,9,56771,510939,UPI,C00466
T00545,2023-09-24,Headphones,Accessories,West,Online,8,11640,93120,Cash,C00473
T00546,2023-09-21,Monitor,Accessories,East,Online,6,50225,301350,UPI,C02444
T00547,2023-09-30,Laptop,Accessories,South,Online,4,79247,316988,Credit Card,C00769
T00548,2023-03-22,Mouse,Accessories,East,Online,8,41148,329184,Net Banking,C00753
T00549,2023-07-23,Keyboard,Electronics,South,Offline,4,71599,286396,Cash,C00549
T00550,2023-07-03,Keyboard,Electronics,West,Online,4,26429,105716,Net Banking,C02348
T00551,2023-10-06,Mobile,Electronics,South,Offline,10,76931,769310,Credit Card,C01493
T00552,2024-11-26,Keyboard,Electronics,West,Offline,1,73023,73023,Cash,C00155
T00553,2023-11-23,Keyboard,Electronics,West,Offline,8,35081,280648,Credit Card,C01996
T00554,2024-05-24,Tablet,Accessories,East,Offline,6,1545,9270,Credit Card,C01651
T00555,2023-07-18,Monitor,Accessories,North,Online,10,75438,754380,Cash,C02429
T00556,2023-11-28,Headphones,Electronics,West,Online,5,60225,301125,Net Banking,C01271
T00557,2023-11-04,Mobile,Electronics,West,Online,2,5374,10748,Cash,C00903
